split,image,label,width,height,brightness,contrast,laplacian_var,laplacian_var_after_gaussian,tenengrad,reasons
train,images/train/hoctap/299_hocba_lop11_hoctap_hoten_6334d488-b09c-485f-a113-777686cfce8e_cell000.jpg,Lê Minh,91,26,214.92603550295857,11.27767669500006,231.37552420919351,33.51121248541432,2530.625528317836,low_laplacian_blur_score|low_contrast
train,images/train/hoctap/643_hocba_lop10_hoctap_bang_diemtrungbinh_cc88d6e2-09a6-4c8a-8fb5-6d99d795f84b_cell040.jpg,"8,3",56,39,182.51098901098902,16.36938725024847,285.08952890821024,68.38780206362625,5421.523809523809,low_laplacian_blur_score
train,images/train/hoctap/643_hocba_lop10_hoctap_bang_diemtrungbinh_cc88d6e2-09a6-4c8a-8fb5-6d99d795f84b_cell041.jpg,"8,1",46,40,176.76684782608694,15.091369865311291,234.1473995746692,49.089914933837434,4416.657608695652,low_laplacian_blur_score
train,images/train/nhanxet/372_hocba_lop11_nhanxet_tinh_41268c5a-4b20-4c39-8c97-c5818f84df52_cell000.jpg,Hồ Chí Minh,115,28,100.18447204968945,12.652773535372296,86.58101259596467,29.303246306083874,2744.6633540372673,low_laplacian_blur_score
train,images/train/nhanxet/219_hocba_lop12_nhanxet_nhanxet_giaovien_fb9f8309-9fb1-4e9d-ad7b-f8cdca70bf18_cell000.jpg,- Năng nổ trong các,288,41,161.578506097561,19.098405364588753,358.53457943973496,109.68733388661907,8775.930216802168,low_laplacian_blur_score
train,images/train/nhanxet/1390_hocba_lop10_nhanxet_ketqua_xeploai_17b0cfa9-d67d-460e-a51e-18d5799fbb25_cell003.jpg,T,21,19,165.26817042606515,18.80638094695075,316.4270953071903,88.65529739134803,8729.157894736842,low_laplacian_blur_score
train,images/train/nhanxet/1390_hocba_lop10_nhanxet_ketqua_xeploai_17b0cfa9-d67d-460e-a51e-18d5799fbb25_cell004.jpg,T,22,17,163.63636363636363,17.900538146135286,308.87237982212815,80.91152878263605,7791.620320855615,low_laplacian_blur_score
train,images/train/thongtin/599_hocba_thongtin_gioitinh_01097609-a320-4251-8b60-aec216590f10_cell000.jpg,Nam,40,22,200.78636363636363,18.285980607472478,350.9481805268595,111.01701962809916,9185.518181818183,low_laplacian_blur_score
train,images/train/nhanxet/219_hocba_lop12_nhanxet_tinh_ac91a59b-db50-42c1-9958-d830de480962_cell000.jpg,Quảng Nam,142,41,142.60305736860187,21.09447620618735,284.06664270294704,102.32772231414478,8536.884919271728,low_laplacian_blur_score
train,images/train/nhanxet/372_hocba_lop11_nhanxet_nhanxet_giaovien_279a1412-5022-4a2d-a188-9345f24fa245_cell000.jpg,"Học khá, chăm, ngoan",239,42,165.01344889420204,14.42394977794159,273.8229364894771,52.9215428969041,4067.5712293285515,low_laplacian_blur_score
train,images/train/nhanxet/1114_hocba_lop11_nhanxet_nhanxet_giaovien_ac0b54b1-05fc-40f5-b461-1f98b5917060_cell000.jpg,"Ngoan , hiền",104,33,156.8869463869464,14.783047755177469,329.93167826734265,59.41053861639526,4492.452214452214,low_laplacian_blur_score
train,images/train/nhanxet/372_hocba_lop11_nhanxet_ketqua_xeploai_731154f3-bcad-4581-a150-44d6b9f92155_cell000.jpg,Tốt,43,31,148.0675168792198,11.96663038082653,68.93250394369034,24.716528719576743,2348.3255813953488,low_laplacian_blur_score
train,images/train/nhanxet/372_hocba_lop11_nhanxet_ketqua_xeploai_731154f3-bcad-4581-a150-44d6b9f92155_cell001.jpg,giỏi,48,36,137.33680555555554,12.14567202977192,63.48713455932784,24.12555157696759,2434.9756944444443,low_laplacian_blur_score
train,images/train/nhanxet/372_hocba_lop11_nhanxet_ketqua_xeploai_731154f3-bcad-4581-a150-44d6b9f92155_cell002.jpg,Khá,55,35,143.47896103896105,12.382568349117237,64.52238529262945,21.455642705346598,2015.332987012987,low_laplacian_blur_score
train,images/train/nhanxet/372_hocba_lop11_nhanxet_ketqua_xeploai_731154f3-bcad-4581-a150-44d6b9f92155_cell003.jpg,Khá,54,32,147.9866898148148,12.338650643033143,72.10474537037037,26.239690500685874,2371.7453703703704,low_laplacian_blur_score
train,images/train/nhanxet/372_hocba_lop11_nhanxet_ketqua_xeploai_731154f3-bcad-4581-a150-44d6b9f92155_cell004.jpg,Tốt,46,34,143.86125319693096,11.649201479272698,56.397833936198744,19.088674769919088,1750.626598465473,low_laplacian_blur_score|low_contrast
train,images/train/nhanxet/219_hocba_lop12_nhanxet_ketqua_xeploai_8971bfb4-66f1-4d7f-96fa-a7e868ab3f85_cell000.jpg,Giỏi,55,29,202.72601880877744,13.940205271859874,227.90487357632097,59.07005788072051,4673.169905956112,low_laplacian_blur_score
train,images/train/nhanxet/219_hocba_lop12_nhanxet_ketqua_xeploai_8971bfb4-66f1-4d7f-96fa-a7e868ab3f85_cell001.jpg,Tốt,51,29,190.49966193373902,12.327340333437466,144.51449433379003,38.15780722771494,3101.20892494929,low_laplacian_blur_score
train,images/train/nhanxet/219_hocba_lop12_nhanxet_ketqua_xeploai_8971bfb4-66f1-4d7f-96fa-a7e868ab3f85_cell002.jpg,Tốt,48,32,177.24348958333334,17.807582195686802,248.7075585259332,76.37398910522461,6017.69921875,low_laplacian_blur_score
train,images/train/nhanxet/219_hocba_lop12_nhanxet_ketqua_xeploai_8971bfb4-66f1-4d7f-96fa-a7e868ab3f85_cell003.jpg,Tốt,49,32,170.01785714285714,15.629264724110554,349.76452153725,77.81106139043628,5678.684948979592,low_laplacian_blur_score
train,images/train/thongtin/599_hocba_thongtin_nghenghiep_cha_28d221be-c48e-462c-aeea-30598d541e3c_cell000.jpg,Buôn bán,72,25,190.5,20.123811214026478,365.3221777777777,121.6359987654321,10286.032222222222,low_laplacian_blur_score
train,images/train/nhanxet/1126_hocba_lop11_nhanxet_ketqua_xeploai_29f3e83a-f1d2-4a8d-83a2-3764b4f9ea4e_cell000.jpg,Tốt,38,22,165.33492822966508,11.396309111220411,347.2375217485864,59.200905427989284,4233.22966507177,low_laplacian_blur_score|low_contrast
train,images/train/nhanxet/1126_hocba_lop11_nhanxet_ketqua_xeploai_29f3e83a-f1d2-4a8d-83a2-3764b4f9ea4e_cell002.jpg,Tốt,38,21,164.50501253132833,11.010559977352676,409.5763971331838,52.92003819071488,3640.3007518796994,low_contrast
train,images/train/nhanxet/343_hocba_lop11_nhanxet_huyen_11381d56-2aa0-4dfd-bb72-f64fcf7167ed_cell000.jpg,Gò Vấp,67,29,163.9516212043232,20.44650140383001,348.54297663544844,90.79927708079651,7256.223365928976,low_laplacian_blur_score
train,images/train/nhanxet/137_hocba_lop12_nhanxet_giaithuong_caphuyen_76740a33-2bcd-4044-bccb-3a355e55a41e_cell000.jpg,giải Khuyến Khích,186,46,179.32690509583918,13.958960445662797,277.1603966147949,53.944271601380535,4095.66105656849,low_laplacian_blur_score
train,images/train/hoctap/703_hocba_lop11_hoctap_hoten_3c018e90-1c90-4800-9aef-5f7a7a7c94f8_cell000.jpg,Trần Tiến Đạt,134,30,168.33283582089553,13.328407040853648,211.6033108091384,45.34297387440905,3555.173631840796,low_laplacian_blur_score
train,images/train/nhanxet/725_hocba_lop10_nhanxet_nhanxet_giaovien_e3da25d1-980b-47fa-8d9b-069cd5624d4e_cell000.jpg,Năng nổ trong mọi hoạt động phong trào,428,42,159.59495994659545,9.315353284690842,27.550619042271464,10.568418574813393,996.0769915442812,low_laplacian_blur_score|low_contrast
train,images/train/nhanxet/660_hocba_lop12_nhanxet_ketqua_xeploai_100b3e74-b202-4f8b-aa77-9ce43a6450ff_cell003.jpg,Tốt,52,33,165.51048951048952,15.415095891542844,245.67636015887763,60.45961056232036,4997.671328671328,low_laplacian_blur_score
train,images/train/nhanxet/660_hocba_lop12_nhanxet_ketqua_xeploai_100b3e74-b202-4f8b-aa77-9ce43a6450ff_cell004.jpg,Tốt,45,34,162.662091503268,17.335488201408396,308.2077594087744,84.69287923448246,7398.517647058824,low_laplacian_blur_score
train,images/train/thongtin/495_hocba_thongtin_choohientai_92fb269b-8f02-4987-a9de-e60afa31c104_cell000.jpg,"Khu phố 5, phường 4, TP Tuy Hòa, Phú Yên",386,35,172.65240562546262,10.383076023706868,459.21788787097967,40.84446241811176,2837.182383419689,low_contrast
train,images/train/hoctap/602_hocba_lop11_hoctap_hoten_ad8eba7f-d88d-46ae-a9aa-052ab68f2557_cell000.jpg,Võ Quốc Bảo,141,36,155.83451536643025,15.054321084498287,287.2830857102848,64.41863575154889,5036.734042553191,low_laplacian_blur_score
train,images/train/hoctap/703_hocba_lop11_hoctap_namhoc_c7d26f73-20f7-4c91-af87-1ff0086dcf7d_cell000.jpg,2021 - 2022,78,27,157.3062678062678,19.31688878762579,291.5251517619356,55.24976168122734,4729.43779677113,low_laplacian_blur_score
train,images/train/thongtin/495_hocba_thongtin_nghenghiep_me_add7e2aa-d2ee-48f3-965d-c43750c6da9e_cell000.jpg,buôn bán,79,26,169.51411879259982,9.96315242818319,377.8616725244115,37.60759398859802,2617.6815968841283,low_contrast
train,images/train/nhanxet/219_hocba_lop12_nhanxet_huyen_7fea0239-233e-4fee-94be-aa9dcaeb45dd_cell000.jpg,Tam Kỳ,84,31,187.96044546851,21.565736730360424,325.63169196745645,106.38358731456509,8900.932411674346,low_laplacian_blur_score
train,images/train/thongtin/599_hocba_thongtin_noisinh_88606f47-7c21-4f6d-a31b-24981b2113e9_cell000.jpg,Bệnh viện tỉnh Ninh Thuận,242,34,181.04326689353428,15.506552149828167,214.8886877580355,61.652314245746346,5022.872630043753,low_laplacian_blur_score
train,images/train/nhanxet/833_hocba_lop12_nhanxet_ketqua_xeploai_3138a420-4449-4bd3-bb51-7cc644b7ffc0_cell000.jpg,Giỏi,47,32,188.9494680851064,10.68592232272345,340.1230406858307,45.73009386317338,3153.283244680851,low_laplacian_blur_score|low_contrast
train,images/train/nhanxet/833_hocba_lop12_nhanxet_ketqua_xeploai_3138a420-4449-4bd3-bb51-7cc644b7ffc0_cell003.jpg,Tốt,44,37,185.15970515970517,12.218839842125616,266.18211096958026,59.55423515988627,4357.382063882063,low_laplacian_blur_score
train,images/train/nhanxet/137_hocba_lop12_nhanxet_ketqua_xeploai_56fa8b3a-3c08-4344-88f2-4fe7602f0002_cell000.jpg,Tốt,38,29,181.5825771324864,10.235165241190197,140.92112756545598,34.13822088860051,2641.9963702359346,low_laplacian_blur_score|low_contrast
train,images/train/nhanxet/137_hocba_lop12_nhanxet_ketqua_xeploai_56fa8b3a-3c08-4344-88f2-4fe7602f0002_cell001.jpg,Tốt,32,31,176.55241935483872,14.556455522294176,362.02861602497404,72.81041883454733,5189.971774193548,low_laplacian_blur_score
train,images/train/nhanxet/137_hocba_lop12_nhanxet_ketqua_xeploai_56fa8b3a-3c08-4344-88f2-4fe7602f0002_cell002.jpg,Tốt,39,32,178.53125,11.564229124000086,176.72114806767752,40.11537434253781,3068.921474358974,low_laplacian_blur_score|low_contrast
train,images/train/nhanxet/137_hocba_lop12_nhanxet_ketqua_xeploai_56fa8b3a-3c08-4344-88f2-4fe7602f0002_cell003.jpg,Giỏi,36,32,180.88888888888889,10.398224415141959,155.0020548502604,31.225971739969136,2503.4826388888887,low_laplacian_blur_score|low_contrast
train,images/train/nhanxet/137_hocba_lop12_nhanxet_ketqua_xeploai_56fa8b3a-3c08-4344-88f2-4fe7602f0002_cell004.jpg,Khá,41,29,178.01513877207736,14.557150142486753,274.9568875329715,54.95638531223629,4754.124474348192,low_laplacian_blur_score
train,images/train/nhanxet/137_hocba_lop12_nhanxet_ketqua_xeploai_56fa8b3a-3c08-4344-88f2-4fe7602f0002_cell005.jpg,Giỏi,39,36,177.758547008547,14.122912508327582,262.52687630376374,52.956075843540226,4322.804843304843,low_laplacian_blur_score
train,images/train/thongtin/599_hocba_thongtin_ngaysinh_2631eb2d-bf40-4094-b2e5-09b590b72f0e_cell000.jpg,10 tháng 04 năm 2005,216,29,181.8167305236271,15.789077121869179,244.9810023249071,61.51473906622855,4956.931034482759,low_laplacian_blur_score
train,images/train/thongtin/599_hocba_thongtin_hoten_cha_7528d86e-1e76-4826-9e05-d1088389dfcf_cell000.jpg,TRẦN ĐĂNG MIÊN,178,33,175.8704460333674,16.976733108773985,327.5560068961528,93.67504508768812,7351.520599250936,low_laplacian_blur_score
train,images/train/nhanxet/571_hocba_lop10_nhanxet_ketqua_xeploai_5e5b65d4-f542-491a-82d3-ac5091162aef_cell000.jpg,Tốt,49,27,170.01284958427814,12.952695536476979,346.7846422015518,54.2301144527686,4201.608465608466,low_laplacian_blur_score
train,images/train/hoctap/116_hocba_lop10_hoctap_bang_diemtrungbinh_f89840ce-e980-4f8b-b0e9-7052661e1578_cell047.jpg,"8,4",95,35,67.89774436090225,11.36597260501524,477.5331938266719,58.22682697721747,3810.0721804511277,low_contrast
train,images/train/nhanxet/660_hocba_lop12_nhanxet_truong_c74c8a49-0807-4469-895f-ac37b5e0c6d1_cell000.jpg,THPT Phan Chu Trinh,177,31,162.89083287771095,20.136881725588832,362.9684819585661,100.23986373478026,8638.788044468743,low_laplacian_blur_score
train,images/train/hoctap/254_hocba_lop10_hoctap_hoten_bde5cf79-1145-49a5-b0f0-4bfac855b202_cell000.jpg,Lê Thanh Tùng,176,27,156.6372053872054,17.104689423399286,281.5771364033148,88.12361262562494,7065.876262626262,low_laplacian_blur_score
train,images/train/nhanxet/495_hocba_lop12_nhanxet_huyen_5ada41f5-4939-4034-bd61-52dbeae0b5fb_cell000.jpg,TP.Tuy Hòa,101,34,160.0934769947583,11.575472053313511,308.0949727094399,45.930076737846115,3489.8223645894,low_laplacian_blur_score|low_contrast
train,images/train/hoctap/101_hocba_lop10_hoctap_namhoc_2b59c42a-a698-4525-8239-fca722bdec68_cell000.jpg,2020 - 2021,106,28,124.60815363881402,16.38010103138859,287.5653416314906,72.55456540928938,5555.179919137467,low_laplacian_blur_score
train,images/train/thongtin/599_hocba_thongtin_choohientai_b4b66492-9722-4b7f-9219-70145f49430d_cell000.jpg,Quán Thi 1 - Phước Minh - Thuận Nam - Ninh Thuận,445,35,186.26304975922955,16.044535300542833,225.03949460102183,64.30655026138217,5108.719743178171,low_laplacian_blur_score
train,images/train/thongtin/495_hocba_thongtin_qua_trinh_ho_tap_84a29482-327d-43fb-8ba9-245c31435fee_cell000.jpg,"THPT Nguyễn Huệ - TP Tuy Hòa, Phú Yên",322,37,156.10726875944266,10.520350114768204,218.0296558777557,38.96291567520337,2985.331542722847,low_laplacian_blur_score|low_contrast
train,images/train/thongtin/495_hocba_thongtin_qua_trinh_ho_tap_84a29482-327d-43fb-8ba9-245c31435fee_cell001.jpg,"THPT Nguyễn Huệ - TP Tuy Hòa, Phú Yên",326,42,153.28812445223488,10.825833992886537,217.6423534912604,44.135734158669045,3360.020888109845,low_laplacian_blur_score|low_contrast
train,images/train/thongtin/495_hocba_thongtin_qua_trinh_ho_tap_84a29482-327d-43fb-8ba9-245c31435fee_cell002.jpg,"THPT Nguyễn Huệ - TP Tuy Hòa, Phú Yên",330,42,151.7700577200577,10.495220426480817,156.92530135408924,35.73504408650513,2805.1714285714284,low_laplacian_blur_score|low_contrast
train,images/train/thongtin/495_hocba_thongtin_qua_trinh_ho_tap_84a29482-327d-43fb-8ba9-245c31435fee_cell005.jpg,2022 - 2023,105,31,150.20552995391705,13.823570116701987,367.0480683150819,66.88401358184619,4730.925960061444,low_laplacian_blur_score
train,images/train/thongtin/495_hocba_thongtin_qua_trinh_ho_tap_84a29482-327d-43fb-8ba9-245c31435fee_cell006.jpg,10A9,54,33,158.60718294051628,11.140995872626146,292.22755331088666,40.87842289965373,3044.814814814815,low_laplacian_blur_score|low_contrast
train,images/train/thongtin/495_hocba_thongtin_qua_trinh_ho_tap_84a29482-327d-43fb-8ba9-245c31435fee_cell007.jpg,11A9,56,30,155.8113095238095,12.355189412874436,332.02244756235825,51.58904620181406,3757.559523809524,low_laplacian_blur_score
train,images/train/thongtin/495_hocba_thongtin_qua_trinh_ho_tap_84a29482-327d-43fb-8ba9-245c31435fee_cell008.jpg,12A9,54,29,154.92656449553002,11.588477865181078,205.11730800911448,39.79421747902833,3167.670498084291,low_laplacian_blur_score|low_contrast
train,images/train/hoctap/803_hocba_lop11_hoctap_hoten_d8122e48-fdd2-4f02-90ce-71e47e793db6_cell000.jpg,Phạm Khánh Giang,171,32,156.92580409356725,11.572693874179873,623.6306009487962,44.86253449245067,3213.7408625730995,low_contrast
train,images/train/hoctap/254_hocba_lop10_hoctap_lop_e91a71d9-afb0-4f41-9936-b3104d845c33_cell000.jpg,10A2,73,25,160.55890410958904,17.287479320733187,243.41346564083315,84.56378487521111,6942.276164383562,low_laplacian_blur_score
train,images/train/nhanxet/299_hocba_lop12_nhanxet_ketqua_xeploai_db3fca50-6e71-4172-b8d6-2597c66bc774_cell003.jpg,T,33,28,222.87229437229436,8.738315063392438,226.3576055077679,33.372125709788044,2392.253246753247,low_laplacian_blur_score|low_contrast
train,images/train/nhanxet/299_hocba_lop12_nhanxet_ketqua_xeploai_db3fca50-6e71-4172-b8d6-2597c66bc774_cell005.jpg,T,33,27,220.8956228956229,11.040954925503293,386.5365388515407,54.94271559591425,3967.5533108866443,low_contrast
train,images/train/thongtin/599_hocba_thongtin_hoten_me_676824f8-94ba-4c8e-8aea-20bb241e200e_cell000.jpg,LÊ THỊ LÀI,96,35,175.74404761904762,15.914932724230413,283.0918140589569,81.43061003047052,6785.352380952381,low_laplacian_blur_score
train,images/train/nhanxet/164_hocba_lop11_nhanxet_huyen_2e3edbe2-db40-415b-89f5-848ffb2754be_cell000.jpg,TPQuảng Ngãi,119,42,186.6902761104442,14.920078853175928,293.2329227809571,56.83839666318709,4611.399759903961,low_laplacian_blur_score
train,images/train/thongtin/495_hocba_thongtin_nghenghiep_cha_8f9be925-3220-400e-b232-684cc57ad2b5_cell000.jpg,chở nước,82,25,169.08048780487806,10.722525173834278,428.0140214158239,42.7875762046401,3038.6556097560974,low_contrast
train,images/train/nhanxet/514_hocba_lop10_nhanxet_ketqua_xeploai_9f35705f-3fad-477c-9b33-acd038b52418_cell000.jpg,Tốt,44,31,189.41935483870967,9.932917557126412,256.57487895700933,36.32509180347606,2627.2214076246332,low_laplacian_blur_score|low_contrast
train,images/train/nhanxet/514_hocba_lop10_nhanxet_ketqua_xeploai_9f35705f-3fad-477c-9b33-acd038b52418_cell001.jpg,Tốt,44,31,187.4758064516129,10.125394225441473,234.8901884228722,37.57480317076737,2677.435483870968,low_laplacian_blur_score|low_contrast
train,images/train/nhanxet/514_hocba_lop10_nhanxet_ketqua_xeploai_9f35705f-3fad-477c-9b33-acd038b52418_cell005.jpg,Giỏi,44,34,185.4024064171123,11.130958157466692,398.5461605278961,57.131083513254595,3940.8155080213905,low_contrast
train,images/train/nhanxet/530_hocba_lop10_nhanxet_tinh_c332bf67-8d27-4fba-99a6-387d51afda66_cell000.jpg,Trà VInh,91,28,136.37009419152275,13.619723225699564,193.0502330143505,34.118449783004614,2813.8783359497647,low_laplacian_blur_score
train,images/train/nhanxet/495_hocba_lop12_nhanxet_ketqua_xeploai_91b019c0-c6a7-4317-a1fd-412bc0f23d4d_cell002.jpg,T,33,23,160.9512516469038,13.623064043285238,317.95869678048746,66.65609870834136,5493.794466403162,low_laplacian_blur_score
train,images/train/nhanxet/1068_hocba_lop11_nhanxet_nhanxet_giaovien_a43d3339-3aeb-407e-ad75-f794998e243a_cell000.jpg,"Chăm , ngoan, hoc tôt",183,36,200.07999392835458,11.304130671966801,500.8056091709126,54.545073649575,3584.9857316332727,low_contrast
train,images/train/hoctap/703_hocba_lop12_hoctap_hoten_4e5788f7-9a71-4614-b811-1db67002f45c_cell000.jpg,Trần Tiến Đạt,110,29,170.82601880877743,13.40884048948206,332.49725621800104,54.29202002731891,4017.6683385579936,low_laplacian_blur_score
train,images/train/nhanxet/725_hocba_lop10_nhanxet_ngay_thang_nam_c3d70b63-95d2-41b3-879d-5db093b97f5c_cell000.jpg,"Tam Kỳ, ngày 22 tháng 5 năm 2021",289,32,164.1661980968858,10.363263328146617,35.17995605147208,12.178289168573624,1223.3972750865053,low_laplacian_blur_score|low_contrast
train,images/train/nhanxet/1344_hocba_lop12_nhanxet_ketqua_xeploai_2ceadd06-1521-4229-9e83-36fe629fad51_cell000.jpg,T,23,23,169.27410207939508,10.43036638418298,464.7673714716571,47.62329322722546,3546.82797731569,low_contrast
train,images/train/nhanxet/1344_hocba_lop12_nhanxet_ketqua_xeploai_2ceadd06-1521-4229-9e83-36fe629fad51_cell001.jpg,T,29,24,170.9985632183908,11.532126450243,577.7914994550139,57.89509636345621,4133.64367816092,low_contrast
train,images/train/nhanxet/725_hocba_lop10_nhanxet_tinh_1127a4b6-3efb-46fe-bb59-d0293c913783_cell000.jpg,Quảng Nam,121,40,150.09752066115703,10.654859309757692,66.9151915425859,18.833675124649954,1571.104132231405,low_laplacian_blur_score|low_contrast
train,images/train/nhanxet/725_hocba_lop10_nhanxet_huyen_8ee11914-d93c-4d60-9877-4ae0e8018921_cell000.jpg,Tam Kỳ,91,41,151.7451085499866,8.731232094727298,32.43813619488747,10.749597083006684,949.957116054677,low_laplacian_blur_score|low_contrast
train,images/train/nhanxet/495_hocba_lop12_nhanxet_ngay_thang_nam_6d429c92-722e-4f5b-a0b1-44611672bb81_cell000.jpg,"Tuy hòa, ngày 27 tháng 5 năm 2023",334,58,151.53696056163534,13.35242473662351,132.73139068026555,31.537987018586378,2559.0562667767913,low_laplacian_blur_score
train,images/train/thongtin/546_hocba_thongtin_qua_trinh_ho_tap_8e2b1a73-7a15-45b0-8c90-d6b64598c47b_cell004.jpg,2021-2022,82,27,68.14859981933152,19.97765362551262,272.53698358724023,23.427736282782885,1539.037037037037,low_laplacian_blur_score
train,images/train/thongtin/546_hocba_thongtin_qua_trinh_ho_tap_8e2b1a73-7a15-45b0-8c90-d6b64598c47b_cell005.jpg,2020-2021,75,25,70.46293333333334,20.565604604020006,318.4191613155556,33.18260451555555,2297.9904,low_laplacian_blur_score
train,images/train/hoctap/137_hocba_lop12_hoctap_bang_diemtrungbinh_b4388cd3-c5a3-48c6-b6b4-7055c8f1a2f5_cell000.jpg,"8,5",79,37,176.76496749914472,14.522406304360867,320.29035494091767,70.64834199816033,5097.19534724598,low_laplacian_blur_score
train,images/train/hoctap/137_hocba_lop12_hoctap_bang_diemtrungbinh_b4388cd3-c5a3-48c6-b6b4-7055c8f1a2f5_cell002.jpg,"8,7",63,36,177.42857142857142,14.551305398077103,323.23851263184747,51.91186381960192,4272.419753086419,low_laplacian_blur_score
train,images/train/hoctap/137_hocba_lop12_hoctap_bang_diemtrungbinh_b4388cd3-c5a3-48c6-b6b4-7055c8f1a2f5_cell003.jpg,"9,5",83,37,177.92738521654184,14.509597839716275,257.0530406982644,64.65706426257717,4966.466948876588,low_laplacian_blur_score
train,images/train/hoctap/137_hocba_lop12_hoctap_bang_diemtrungbinh_b4388cd3-c5a3-48c6-b6b4-7055c8f1a2f5_cell004.jpg,"9,4",81,35,176.53121693121693,15.632282286636716,334.6070358861423,55.4052569139224,4936.423985890652,low_laplacian_blur_score
train,images/train/hoctap/137_hocba_lop12_hoctap_bang_diemtrungbinh_b4388cd3-c5a3-48c6-b6b4-7055c8f1a2f5_cell005.jpg,"9,4",63,37,177.3968253968254,14.663155314257178,325.702711352647,65.28087933493339,4693.8369798369795,low_laplacian_blur_score
train,images/train/hoctap/137_hocba_lop12_hoctap_bang_diemtrungbinh_b4388cd3-c5a3-48c6-b6b4-7055c8f1a2f5_cell006.jpg,"9,3",82,32,174.7580030487805,15.569735583308313,309.6837016598658,75.32585685952373,5856.34756097561,low_laplacian_blur_score
